,jellycat_id,jellycat_name,price,information,link,image_link,date_created
29,c086e723-2478-4bed-8139-80e6c466b0e3,Blossom Cherry Bunny,28.0,Medium Small Buy MeOut of StockNew InBlossom Cherry Bunny $28.00 USD  ,/us/blossom-cherry-bunny-bl3che/,https://www.jellycat.com/images/products/medium/BL3CHE.jpg,2024-01-04 22:01:26
30,4374813d-61b8-412c-b9e2-32422d4f28f5,Dainty Dessert Bunny Macaron,28.0,One Size  - 689Buy MeOut of StockNew InDainty Dessert Bunny Macaron $28.00 USD  ,/us/dainty-dessert-bunny-macaron-dd3bm/,https://www.jellycat.com/images/products/medium/DD3BM.jpg,2024-01-04 22:01:26
31,c9fb50d7-1060-4047-89ff-a0e8b7f16fbe,Lottie Bunny Fairy,32.5,One Size  - 1963Buy MeOut of StockNew InLottie Bunny Fairy $32.50 USD  ,/us/lottie-bunny-fairy-lot3fb/,https://www.jellycat.com/images/products/medium/LOT3FB.jpg,2024-01-04 22:01:26
32,62f96273-413f-4234-ad00-88de1fc0746d,Messenger Bunny,32.5,One Size  - 498Buy MeOut of StockNew InMessenger Bunny $32.50 USD            (1),/us/messenger-bunny-mes6b/,https://www.jellycat.com/images/products/medium/MES6B.jpg,2024-01-04 22:01:26
33,9d1b9ad8-df42-4259-a704-7f66576f8a5c,Amore Corgi,40.0,Medium  - 910Buy MeOut of StockAmore Corgi $40.00 USD            (3),/us/amore-corgi-am2cor/,https://www.jellycat.com/images/products/medium/AM2COR.jpg,2024-01-04 22:01:26
34,053d1e45-656c-41d2-81e3-c0621705f2be,Bartholomew Bear Pumpkin,50.0,Large  - 598Buy MeOut of StockBartholomew Bear Pumpkin $50.00 USD            (17),/us/bartholomew-bear-pumpkin-barl2pum/,https://www.jellycat.com/images/products/medium/BARL2PUM.jpg,2024-01-04 22:01:26
35,d45fa6a8-2b43-430b-b374-f0f144886a38,Bashful Pegasus,28.0,Medium  - 2094Buy MeOut of StockBashful Pegasus $28.00 USD            (4),/us/bashful-pegasus-bas3peg/,https://www.jellycat.com/images/products/medium/BAS3PEG.jpg,2024-01-04 22:01:26
36,baa7af8c-a279-4e46-9fa8-489bf4582fc2,If I Were an Owl Board Book,13.5,One Size  - 433Buy MeOut of StockIf I Were an Owl Board Book $13.50 USD  ,/us/if-i-were-an-owl-board-book-bb444owln/,https://www.jellycat.com/images/products/medium/BB444OWLN.jpg,2024-01-04 22:01:26
37,31b19793-d235-461c-ad75-6642d57c2b7f,Betty Corgi Bag Charm,23.0,One Size  - 2686Buy MeOut of StockBetty Corgi Bag Charm $23.00 USD            (1),/us/betty-corgi-bag-charm-bet4bc/,https://www.jellycat.com/images/products/medium/BET4BC.jpg,2024-01-04 22:01:26
38,c65b4dea-1a90-4f93-909a-835c7cb4c5bb,Rory Le Courageux Petit Lion Livre (The Very Brave Lion),15.0,One Size  - 182Buy MeOut of StockRory Le Courageux Petit Lion Livre (The Very Brave Lion) $15.00 USD  ,/us/rory-le-courageux-petit-lion-livre-the-very-brave-lion-bk4blf/,https://www.jellycat.com/images/products/medium/BK4BLF.jpg,2024-01-04 22:01:26
39,12216420-125a-41d9-a44a-632148a0bf2a,Lapin Timide Et Ses Petites Aventures Livre (Little Me),15.0,One Size  - 226Buy MeOut of StockLapin Timide Et Ses Petites Aventures Livre (Little Me) $15.00 USD  ,/us/lapin-timide-et-ses-petites-aventures-livre-little-me-bk4lmf/,https://www.jellycat.com/images/products/medium/BK4LMF.jpg,2024-01-04 22:01:26
40,136f768d-3311-4ba1-afef-a616f589409a,Lapin Timide Veille Sur Tes Nuits Livre (The Magic Bunny),15.0,One Size  - 224Buy MeOut of StockLapin Timide Veille Sur Tes Nuits Livre (The Magic Bunny) $15.00 USD  ,/us/lapin-timide-veille-sur-tes-nuits-livre-the-magic-bunny-bk4mbf/,https://www.jellycat.com/images/products/medium/BK4MBF.jpg,2024-01-04 22:01:26
41,647f2b35-97b7-405b-986b-a38d7784d029,Lapin Timide Veut Grandir Livre (When I Am Big),15.0,One Size  - 267Buy MeOut of StockLapin Timide Veut Grandir Livre (When I Am Big) $15.00 USD  ,/us/lapin-timide-veut-grandir-livre-when-i-am-big-bk4wibf/,https://www.jellycat.com/images/products/medium/BK4WIBF.jpg,2024-01-04 22:01:26
42,c2ae7e95-40d0-4e66-99bf-c52c9c2b2b9e,Bodacious Beak Parrot,30.0,One Size  - 319Buy MeOut of StockBodacious Beak Parrot $30.00 USD            (2),/us/bodacious-beak-parrot-bod3bp/,https://www.jellycat.com/images/products/medium/BOD3BP.jpg,2024-01-04 22:01:26
43,f7bfbceb-9948-4591-8b48-cfcce9cf0d84,Bodacious Beak Toucan,30.0,One Size  - 1374Buy MeOut of StockBodacious Beak Toucan $30.00 USD            (5),/us/bodacious-beak-toucan-bod3bt/,https://www.jellycat.com/images/products/medium/BOD3BT.jpg,2024-01-04 22:01:26
44,0b12eb5e-6c7b-4cbf-bbac-2354daadb098,Bryno Dino,55.0,One Size  - 31Buy MeOut of StockBryno Dino $55.00 USD            (2),/us/bryno-dino-bry3d/,https://www.jellycat.com/images/products/medium/BRY3D.jpg,2024-01-04 22:01:26
45,e221730d-9095-4312-93d5-ff687b35c9cb,Coquette Cutie Bunny,32.5,One Size  - 72Buy MeOut of StockCoquette Cutie Bunny $32.50 USD            (1),/us/coquette-cutie-bunny-cc3b/,https://www.jellycat.com/images/products/medium/CC3B.jpg,2024-01-04 22:01:26
46,76a3fbd4-3a0f-4f51-b868-f3e2431a2903,Comfy Coat Bunny,25.0,One Size  - 223Buy MeOut of StockComfy Coat Bunny $25.00 USD            (1),/us/comfy-coat-bunny-com3cb/,https://www.jellycat.com/images/products/medium/COM3CB.jpg,2024-01-04 22:01:26
47,d910d70d-856b-4387-9c52-3fc531a806f2,Comfy Coat Mouse,25.0,One Size  - 198Buy MeOut of StockComfy Coat Mouse $25.00 USD            (2),/us/comfy-coat-mouse-com3cm/,https://www.jellycat.com/images/products/medium/COM3CM.jpg,2024-01-04 22:01:26
48,d59b75c4-df42-4863-9315-75c55eb83280,Cuddlebud Bernard Bunny,28.0,One Size  - 728Buy MeOut of StockCuddlebud Bernard Bunny $28.00 USD            (1),/us/cuddlebud-bernard-bunny-cud3b/,https://www.jellycat.com/images/products/medium/CUD3B.jpg,2024-01-04 22:01:26
49,cdfbc4c7-9fc1-4486-80dc-48d9dcd74e16,Cuddlebud Darcy Dormouse,28.0,One Size  - 1187Buy MeOut of StockCuddlebud Darcy Dormouse $28.00 USD            (2),/us/cuddlebud-darcy-dormouse-cud3d/,https://www.jellycat.com/images/products/medium/CUD3D.jpg,2024-01-04 22:01:26
50,2afd054e-aa46-4104-9deb-d82786be265d,Cuddlebud Morgan Mole,28.0,One Size  - 358Buy MeOut of StockCuddlebud Morgan Mole $28.00 USD            (5),/us/cuddlebud-morgan-mole-cud3m/,https://www.jellycat.com/images/products/medium/CUD3M.jpg,2024-01-04 22:01:26
51,6d288823-36dd-4af4-a630-76b902f53b04,Spooky Greta Gremlin,40.0,One Size  - 2596Buy MeOut of StockSpooky Greta Gremlin $40.00 USD            (13),/us/spooky-greta-gremlin-gret3sg/,https://www.jellycat.com/images/products/medium/GRET3SG.jpg,2024-01-04 22:01:26
52,febc91e6-8e0d-4e1d-944f-d7f021e80aa7,Harvey Bear,150.0,One Size  - 127Buy MeOut of StockBest SellerHarvey Bear $150.00 USD            (8),/us/harvey-bear-hav1b/,https://www.jellycat.com/images/products/medium/HAV1B.jpg,2024-01-04 22:01:26
53,33fbfcbc-66e4-4712-b9bd-95d86da5755e,Huddles Grey Elephant,45.0,One Size  - 451Buy MeOut of StockHuddles Grey Elephant $45.00 USD            (2),/us/huddles-grey-elephant-hud2eg/,https://www.jellycat.com/images/products/medium/HUD2EG.jpg,2024-01-04 22:01:26
54,aa99a521-12d2-4012-8414-8f225a76188f,Isadora Unicorn,65.0,One Size  - 421Buy MeOut of StockIsadora Unicorn $65.00 USD            (3),/us/isadora-unicorn-isa3u/,https://www.jellycat.com/images/products/medium/ISA3U.jpg,2024-01-04 22:01:26
55,5805b947-1791-4853-a7ad-0f2301b043c0,Little Dragon,22.0,One Size  - 1538Buy MeOut of StockLittle Dragon $22.00 USD            (9),/us/little-dragon-l3dg/,https://www.jellycat.com/images/products/medium/L3DG.jpg,2024-01-04 22:01:26
56,9f1bdebe-7788-4d2a-8674-2c1cbb553e82,Lois Lionfish,35.0,One Size  - 2221Buy MeOut of StockLois Lionfish $35.00 USD            (2),/us/lois-lionfish-lio3lf/,https://www.jellycat.com/images/products/medium/LIO3LF.jpg,2024-01-04 22:01:26
57,9baa8bf6-be76-4604-9699-a50a6578ea39,Napping Nipper Westie,25.0,One Size  - 780Buy MeOut of StockNapping Nipper Westie $25.00 USD            (1),/us/napping-nipper-westie-nap3nw/,https://www.jellycat.com/images/products/medium/NAP3NW.jpg,2024-01-04 22:01:26
58,bbae04a9-c59c-4a7d-9d90-a8ab7f932463,Otto Sausage Dog Bag Charm,23.0,One Size  - 4100Buy MeOut of StockOtto Sausage Dog Bag Charm $23.00 USD  ,/us/otto-sausage-dog-bag-charm-ot4bcsd/,https://www.jellycat.com/images/products/medium/OT4BCSD.jpg,2024-01-04 22:01:26
59,a3326857-966d-4c5f-9d98-44df64a5a04c,Ricky Rain Frog Bag,40.0,One Size  - 2539Buy MeOut of StockRicky Rain Frog Bag $40.00 USD            (16),/us/ricky-rain-frog-bag-rr4bf/,https://www.jellycat.com/images/products/medium/RR4BF.jpg,2024-01-04 22:01:26
60,5b80367d-f6e0-4357-9e51-ea6bbade2770,Stellan Sabre Tooth Tiger,75.0,One Size  - 638Buy MeOut of StockStellan Sabre Tooth Tiger $75.00 USD            (10),/us/stellan-sabre-tooth-tiger-s2sab/,https://www.jellycat.com/images/products/medium/S2SAB.jpg,2024-01-04 22:01:26
61,b9f76d5e-8a31-4770-ada2-6578e3cd0190,Sweater French Bulldog Purple,32.5,One Size  - 99Buy MeOut of StockSweater French Bulldog Purple $32.50 USD            (5),/us/sweater-french-bulldog-purple-s3fdp/,https://www.jellycat.com/images/products/medium/S3FDP.jpg,2024-01-04 22:01:26
62,8da8a072-05c7-42cd-bc49-102f6966647b,Bashful Snow Tiger Soother,25.0,One Size  - 1400Buy MeOut of StockBashful Snow Tiger Soother $25.00 USD            (1),/us/bashful-snow-tiger-soother-so4st/,https://www.jellycat.com/images/products/medium/SO4ST.jpg,2024-01-04 22:01:26
63,fcd605a4-83ed-4f80-ab18-fe73b14368b5,Amuseabean Ram,20.0,One Size  - 293Buy MeOut of StockAmuseabean Ram $20.00 USD            (1),/us/amuseabean-ram-ad3r/,https://www.jellycat.com/images/products/medium/AD3R.jpg,2024-01-04 22:01:26
64,a53440c9-6d54-445c-bac0-fa6f08cd79da,Spindleshanks Spider,27.5,Small  - 1994Buy MeOut of StockSpindleshanks Spider $27.50 USD            (17),/us/spindleshanks-spider-spin6s/,https://www.jellycat.com/images/products/medium/SPIN6S.jpg,2024-01-04 22:01:26
65,1342289b-842a-40df-9ef8-eb01d1d20e62,Stanley Stick Insect,28.0,One Size  - 312Buy MeOut of StockStanley Stick Insect $28.00 USD            (2),/us/stanley-stick-insect-stan3s/,https://www.jellycat.com/images/products/medium/STAN3S.jpg,2024-01-04 22:01:26
66,c40e9200-e996-4ca4-a4bc-5bfccdd084a9,Timmy Turtle,40.0,One Size  - 221Buy MeOut of StockBack in StockTimmy Turtle $40.00 USD            (50),/us/timmy-turtle-tim3tur/,https://www.jellycat.com/images/products/medium/TIM3TUR.jpg,2024-01-04 22:01:26
67,e3943a7a-a00d-4ba8-9842-a8e99190b6f9,Viggo Mammoth,75.0,One Size  - 103Buy MeOut of StockViggo Mammoth $75.00 USD            (11),/us/viggo-mammoth-v2mam/,https://www.jellycat.com/images/products/medium/V2MAM.jpg,2024-01-04 22:01:26
68,a0b11f3c-4165-4a64-a749-f1a1f799a73b,Maya Octopus,53.0,Really Big Large Little Tiny Buy MeOut of StockBest SellerMaya Octopus $53.00 USD            (6),/us/maya-octopus-a2oc/,https://www.jellycat.com/images/products/medium/A2OC.jpg,2024-01-04 22:01:26
69,fca939e3-7e2b-49b4-ba30-0acb4378d75a,Albert Jack Russell,30.0,One Size  - 6837Buy MeOut of StockAlbert Jack Russell $30.00 USD            (1),/us/albert-jack-russell-alb3jr/,https://www.jellycat.com/images/products/medium/ALB3JR.jpg,2024-01-04 22:01:26
70,fbfcb644-25de-4d04-9c51-f26cdec3c4cc,Birdling Hummingbird,17.0,One Size  - 1696Buy MeOut of StockBirdling Hummingbird $17.00 USD            (3),/us/birdling-hummingbird-bir6hum/,https://www.jellycat.com/images/products/medium/BIR6HUM.jpg,2024-01-04 22:01:26
71,a3dac74f-6b73-4630-96fa-7b46bbc9f70d,Bartholomew Bear Bedtime,30.0,Medium  - 79Buy MeOut of StockBest SellerBartholomew Bear Bedtime $30.00 USD            (25),/us/bartholomew-bear-bedtime-barm3bed/,https://www.jellycat.com/images/products/medium/BARM3BED.jpg,2024-01-04 22:01:26
72,a9aaf261-58fe-4d30-9999-4eda6dff3d81,Bashful Christmas Bunny,27.5,Medium  - 365Buy MeOut of StockBashful Christmas Bunny $27.50 USD            (13),/us/bashful-christmas-bunny-bas3chris/,https://www.jellycat.com/images/products/medium/BAS3CHRIS.jpg,2024-01-04 22:01:26
73,a4f472ee-f64c-44c4-85db-6aa12f970d18,Bashful Luxe Bunny Luna,35.0,Huge Medium Buy MeOut of StockBest SellerBashful Luxe Bunny Luna $35.00 USD            (9),/us/bashful-luxe-bunny-luna-bas3lun/,https://www.jellycat.com/images/products/medium/BAS3LUN.jpg,2024-01-04 22:01:26
74,5b8d6c74-6dac-4128-9d4e-9284df280baf,Bashful Christmas Bunny Decoration,15.0,Tiny  - 2832Buy MeOut of StockBashful Christmas Bunny Decoration $15.00 USD            (3),/us/bashful-christmas-bunny-decoration-bas6cbor/,https://www.jellycat.com/images/products/medium/BAS6CBOR.jpg,2024-01-04 22:01:26
75,6af38227-4bfb-46e4-9288-7c8e4710c401,Merry Mouse Book,15.0,One Size  - 811Buy MeOut of StockMerry Mouse Book $15.00 USD  ,/us/merry-mouse-book-bk4mer/,https://www.jellycat.com/images/products/medium/BK4MER.jpg,2024-01-04 22:01:26
76,8adabc29-f28d-42b6-8997-51cccb459e03,Otto’s Snowy Christmas Book,15.0,One Size  - 2154Buy MeOut of StockOtto’s Snowy Christmas Book $15.00 USD  ,/us/ottos-snowy-christmas-book-bk4osc/,https://www.jellycat.com/images/products/medium/BK4OSC.jpg,2024-01-04 22:01:26
77,c3e3670a-5728-46ae-894b-0bdf6ee75b95,The Playful Polar Bears Book,15.0,One Size  - 1386Buy MeOut of StockThe Playful Polar Bears Book $15.00 USD  ,/us/the-playful-polar-bears-book-bk4ppb/,https://www.jellycat.com/images/products/medium/BK4PPB.jpg,2024-01-04 22:01:26
78,bc76339e-b498-4a01-870a-e9ab88f5faab,Mitzi Reindeer’s Dream Book,15.0,One Size  - 575Buy MeOut of StockMitzi Reindeer’s Dream Book $15.00 USD  ,/us/mitzi-reindeers-dream-book-bk4rd/,https://www.jellycat.com/images/products/medium/BK4RD.jpg,2024-01-04 22:01:26
79,4ff7f18a-304a-4af8-9d7e-4da973ced1c4,Festive Folly Penguin,12.5,One Size  - 2235Buy MeOut of StockFestive Folly Penguin $12.50 USD  ,/us/festive-folly-penguin-ffh6pen/,https://www.jellycat.com/images/products/medium/FFH6PEN.jpg,2024-01-04 22:01:26
80,acf814f4-c4dc-45e8-9457-577c0a38c0d2,Sofia Reindeer,60.0,One Size  - 217Buy MeOut of StockSofia Reindeer $60.00 USD            (1),/us/sofia-reindeer-glam3r/,https://www.jellycat.com/images/products/medium/GLAM3R.jpg,2024-01-04 22:01:26
81,a0cc4792-f157-4618-b903-9b3ed66d4b18,Christmas Grizzo,37.5,One Size  - 610Buy MeOut of StockChristmas Grizzo $37.50 USD            (9),/us/christmas-grizzo-griz3cg/,https://www.jellycat.com/images/products/medium/GRIZ3CG.jpg,2024-01-04 22:01:26
82,cdc042e8-25ed-4bcf-aaeb-8f1eae4262dc,Maurice Macaroni Penguin,32.5,One Size  - 5170Buy MeOut of StockBest SellerMaurice Macaroni Penguin $32.50 USD            (12),/us/maurice-macaroni-penguin-mau3mac/,https://www.jellycat.com/images/products/medium/MAU3MAC.jpg,2024-01-04 22:01:26
83,4e35f96f-f80a-4ade-bf4d-4a65e48ec6c4,Merry Mouse,27.5,One Size  - 1536Buy MeOut of StockMerry Mouse $27.50 USD            (3),/us/merry-mouse-mer3m/,https://www.jellycat.com/images/products/medium/MER3M.jpg,2024-01-04 22:01:26
84,1dfae683-bc79-43d7-ae6f-e48dca3092b0,Merry Mouse Present,27.5,One Size  - 224Buy MeOut of StockMerry Mouse Present $27.50 USD            (1),/us/merry-mouse-present-mer3p/,https://www.jellycat.com/images/products/medium/MER3P.jpg,2024-01-04 22:01:26
85,19a7a9c9-140c-48cd-8df2-4a51055bf509,Merry Mouse Skiing,37.5,One Size  - 129Buy MeOut of StockMerry Mouse Skiing $37.50 USD  ,/us/merry-mouse-skiing-mer3s/,https://www.jellycat.com/images/products/medium/MER3S.jpg,2024-01-04 22:01:26
86,a1dc6eb7-2974-4f9d-ae68-47969c5224cb,Winter Warmer Otto Sausage Dog,32.5,One Size  - 1403Buy MeOut of StockWinter Warmer Otto Sausage Dog $32.50 USD            (3),/us/winter-warmer-otto-sausage-dog-ot3fsd/,https://www.jellycat.com/images/products/medium/OT3FSD.jpg,2024-01-04 22:01:26
87,37c8bee3-84cc-4329-a0b3-e8499f558dbc,Personalised Bashful Luxe Bunny Luna Huge,91.0,Huge  - 879Buy MeOut of StockPersonalisedPersonalised Bashful Luxe Bunny Luna Huge $91.00 USD  ,/us/personalised-bashful-luxe-bunny-luna-huge-persbah2lun/,https://www.jellycat.com/images/products/medium/PERSBAH2LUN.jpg,2024-01-04 22:01:26
88,91a8dfb6-3552-42a8-aa06-3fdeb3d83f80,Personalised Bashful Luxe Bunny Luna Medium,41.0,Medium  - 3945Buy MeOut of StockPersonalisedPersonalised Bashful Luxe Bunny Luna Medium $41.00 USD  ,/us/personalised-bashful-luxe-bunny-luna-medium-persbas3lun/,https://www.jellycat.com/images/products/medium/PERSBAS3LUN.jpg,2024-01-04 22:01:26
89,187b25b4-d0a6-4671-8160-c429bc005f98,Winter Warmer Pippa Black Labrador,32.5,One Size  - 2550Buy MeOut of StockWinter Warmer Pippa Black Labrador $32.50 USD            (1),/us/winter-warmer-pippa-black-labrador-pip3fbl/,https://www.jellycat.com/images/products/medium/PIP3FBL.jpg,2024-01-04 22:01:26
90,50dc403a-f5b1-4af9-b7b9-66ef282e6086,Santa Ricky Rain Frog,35.0,One Size  - 3003Buy MeOut of StockSanta Ricky Rain Frog $35.00 USD            (15),/us/santa-ricky-rain-frog-rr3fs/,https://www.jellycat.com/images/products/medium/RR3FS.jpg,2024-01-04 22:01:26
