,jellycat_id,jellycat_name,price,information,link,image_link,date_created
40,3db14df1-49f6-46e5-8ff1-a9b1b190e1bc,Lapin Timide Veille Sur Tes Nuits Livre (The Magic Bunny),15.0,One Size  - 224Buy MeOut of StockLapin Timide Veille Sur Tes Nuits Livre (The Magic Bunny) $15.00 USD  ,/us/lapin-timide-veille-sur-tes-nuits-livre-the-magic-bunny-bk4mbf/,https://www.jellycat.com/images/products/medium/BK4MBF.jpg,2024-03-01 21:55:48
41,d26b1890-461a-4d6d-911b-445afb87024c,Lapin Timide Veut Grandir Livre (When I Am Big),15.0,One Size  - 268Buy MeOut of StockLapin Timide Veut Grandir Livre (When I Am Big) $15.00 USD  ,/us/lapin-timide-veut-grandir-livre-when-i-am-big-bk4wibf/,https://www.jellycat.com/images/products/medium/BK4WIBF.jpg,2024-03-01 21:55:48
42,d07a0b71-5f56-49a9-8fd1-6b291a5721e7,Bodacious Beak Parrot,30.0,One Size  - 325Buy MeOut of StockBodacious Beak Parrot $30.00 USD            (2),/us/bodacious-beak-parrot-bod3bp/,https://www.jellycat.com/images/products/medium/BOD3BP.jpg,2024-03-01 21:55:48
43,6a672e01-c889-43fa-a8a7-3ee676400eaf,Bodacious Beak Toucan,30.0,One Size  - 1375Buy MeOut of StockBodacious Beak Toucan $30.00 USD            (5),/us/bodacious-beak-toucan-bod3bt/,https://www.jellycat.com/images/products/medium/BOD3BT.jpg,2024-03-01 21:55:48
44,a407f14e-c865-4127-b8de-4229f86f91e2,Bryno Dino,55.0,One Size  - 32Buy MeOut of StockBryno Dino $55.00 USD            (2),/us/bryno-dino-bry3d/,https://www.jellycat.com/images/products/medium/BRY3D.jpg,2024-03-01 21:55:48
45,f74ef3ff-2f2a-4cb1-b951-a90ab4fabbd8,Coquette Cutie Bunny,32.5,One Size  - 72Buy MeOut of StockCoquette Cutie Bunny $32.50 USD            (1),/us/coquette-cutie-bunny-cc3b/,https://www.jellycat.com/images/products/medium/CC3B.jpg,2024-03-01 21:55:48
46,8d504c08-420e-47f2-adc6-a05d10a5469d,Comfy Coat Bunny,25.0,One Size  - 225Buy MeOut of StockComfy Coat Bunny $25.00 USD            (1),/us/comfy-coat-bunny-com3cb/,https://www.jellycat.com/images/products/medium/COM3CB.jpg,2024-03-01 21:55:48
47,19ee8ac1-1e99-4e07-987e-605e4e464d4f,Comfy Coat Mouse,25.0,One Size  - 206Buy MeOut of StockComfy Coat Mouse $25.00 USD            (2),/us/comfy-coat-mouse-com3cm/,https://www.jellycat.com/images/products/medium/COM3CM.jpg,2024-03-01 21:55:48
48,40dba78b-b34f-4e46-88e8-06890a0cfca3,Cuddlebud Bernard Bunny,28.0,One Size  - 730Buy MeOut of StockCuddlebud Bernard Bunny $28.00 USD            (1),/us/cuddlebud-bernard-bunny-cud3b/,https://www.jellycat.com/images/products/medium/CUD3B.jpg,2024-03-01 21:55:48
49,6ffd0b70-8570-405d-8486-9bbde5ed4681,Cuddlebud Darcy Dormouse,28.0,One Size  - 1189Buy MeOut of StockCuddlebud Darcy Dormouse $28.00 USD            (2),/us/cuddlebud-darcy-dormouse-cud3d/,https://www.jellycat.com/images/products/medium/CUD3D.jpg,2024-03-01 21:55:48
50,f1fbd833-0cdb-4485-bb3e-ca59ea532c56,Cuddlebud Morgan Mole,28.0,One Size  - 362Buy MeOut of StockCuddlebud Morgan Mole $28.00 USD            (5),/us/cuddlebud-morgan-mole-cud3m/,https://www.jellycat.com/images/products/medium/CUD3M.jpg,2024-03-01 21:55:48
51,e56f4d7d-bd5d-480d-86f0-4394a9e535f4,Spooky Greta Gremlin,40.0,One Size  - 2599Buy MeOut of StockSpooky Greta Gremlin $40.00 USD            (13),/us/spooky-greta-gremlin-gret3sg/,https://www.jellycat.com/images/products/medium/GRET3SG.jpg,2024-03-01 21:55:48
52,83af7109-e7ec-4050-86a6-710031de06fd,Harvey Bear,150.0,One Size  - 128Buy MeOut of StockHarvey Bear $150.00 USD            (8),/us/harvey-bear-hav1b/,https://www.jellycat.com/images/products/medium/HAV1B.jpg,2024-03-01 21:55:48
53,bb37e79c-1f46-4fcc-99e7-550ef02d3452,Huddles Grey Elephant,45.0,One Size  - 457Buy MeOut of StockHuddles Grey Elephant $45.00 USD            (2),/us/huddles-grey-elephant-hud2eg/,https://www.jellycat.com/images/products/medium/HUD2EG.jpg,2024-03-01 21:55:48
54,e05cc295-c006-4d5a-81e3-2e269cd55724,Isadora Unicorn,65.0,One Size  - 423Buy MeOut of StockIsadora Unicorn $65.00 USD            (3),/us/isadora-unicorn-isa3u/,https://www.jellycat.com/images/products/medium/ISA3U.jpg,2024-03-01 21:55:48
55,47d63383-23e2-4be6-8b89-00066ee36415,Little Dragon,22.0,One Size  - 1569Buy MeOut of StockLittle Dragon $22.00 USD            (9),/us/little-dragon-l3dg/,https://www.jellycat.com/images/products/medium/L3DG.jpg,2024-03-01 21:55:48
56,0a0a777c-2876-42a8-b528-05dac7e6aeb6,Lois Lionfish,35.0,One Size  - 2223Buy MeOut of StockLois Lionfish $35.00 USD            (2),/us/lois-lionfish-lio3lf/,https://www.jellycat.com/images/products/medium/LIO3LF.jpg,2024-03-01 21:55:48
57,412d9bfd-50d5-44c5-b1ee-c884a515ea78,Napping Nipper Westie,25.0,One Size  - 793Buy MeOut of StockNapping Nipper Westie $25.00 USD            (1),/us/napping-nipper-westie-nap3nw/,https://www.jellycat.com/images/products/medium/NAP3NW.jpg,2024-03-01 21:55:48
58,c919f0dc-212a-42f6-837e-04a1ca78e7e4,Otto Sausage Dog Bag Charm,23.0,One Size  - 4124Buy MeOut of StockOtto Sausage Dog Bag Charm $23.00 USD  ,/us/otto-sausage-dog-bag-charm-ot4bcsd/,https://www.jellycat.com/images/products/medium/OT4BCSD.jpg,2024-03-01 21:55:48
59,5ddccab8-89c1-41f1-ab12-17ff890ca566,Ricky Rain Frog Bag Charm,23.0,One Size  - 72Buy MeOut of StockRicky Rain Frog Bag Charm $23.00 USD            (10),/us/ricky-rain-frog-bag-charm-rr4bcf/,https://www.jellycat.com/images/products/medium/RR4BCF.jpg,2024-03-01 21:55:48
60,81008236-9172-4100-9f2c-6d3e6e6ca829,Ricky Rain Frog Bag,40.0,One Size  - 2550Buy MeOut of StockRicky Rain Frog Bag $40.00 USD            (16),/us/ricky-rain-frog-bag-rr4bf/,https://www.jellycat.com/images/products/medium/RR4BF.jpg,2024-03-01 21:55:48
61,b614447f-9655-48e2-892a-178be9cdce19,Stellan Sabre Tooth Tiger,75.0,One Size  - 639Buy MeOut of StockStellan Sabre Tooth Tiger $75.00 USD            (10),/us/stellan-sabre-tooth-tiger-s2sab/,https://www.jellycat.com/images/products/medium/S2SAB.jpg,2024-03-01 21:55:48
62,f9be5d22-488a-437d-8b3f-218546fc29b1,Sweater French Bulldog Purple,32.5,One Size  - 111Buy MeOut of StockSweater French Bulldog Purple $32.50 USD            (5),/us/sweater-french-bulldog-purple-s3fdp/,https://www.jellycat.com/images/products/medium/S3FDP.jpg,2024-03-01 21:55:48
63,794c85eb-6d7e-4ebc-8496-47d3872f2ecb,Bashful Snow Tiger Soother,25.0,One Size  - 1402Buy MeOut of StockBashful Snow Tiger Soother $25.00 USD            (1),/us/bashful-snow-tiger-soother-so4st/,https://www.jellycat.com/images/products/medium/SO4ST.jpg,2024-03-01 21:55:48
64,7e5cc5fd-9db3-4725-a7e5-1fccb6a0c39a,Spindleshanks Spider,27.5,Small  - 2006Buy MeOut of StockSpindleshanks Spider $27.50 USD            (17),/us/spindleshanks-spider-spin6s/,https://www.jellycat.com/images/products/medium/SPIN6S.jpg,2024-03-01 21:55:48
65,7b0bd1da-f691-4330-adea-a6b3972857d1,Stanley Stick Insect,28.0,One Size  - 312Buy MeOut of StockStanley Stick Insect $28.00 USD            (2),/us/stanley-stick-insect-stan3s/,https://www.jellycat.com/images/products/medium/STAN3S.jpg,2024-03-01 21:55:48
66,7a53e480-6444-4421-a9e7-d499773f3beb,Timmy Turtle,40.0,One Size  - 296Buy MeOut of StockBack in StockTimmy Turtle $40.00 USD            (50),/us/timmy-turtle-tim3tur/,https://www.jellycat.com/images/products/medium/TIM3TUR.jpg,2024-03-01 21:55:48
67,80bf8ad4-0feb-4d72-bf64-28e85098ec22,Viggo Mammoth,75.0,One Size  - 111Buy MeOut of StockViggo Mammoth $75.00 USD            (11),/us/viggo-mammoth-v2mam/,https://www.jellycat.com/images/products/medium/V2MAM.jpg,2024-03-01 21:55:48
68,f47a98fc-700d-4b43-9667-57a84a291043,Maya Octopus,53.0,Really Big Large Little Tiny Buy MeOut of StockMaya Octopus $53.00 USD            (6),/us/maya-octopus-a2oc/,https://www.jellycat.com/images/products/medium/A2OC.jpg,2024-03-01 21:55:48
69,3294a1b3-fca6-4ee0-b0ec-0ff5572211c4,Albert Jack Russell,30.0,One Size  - 6840Buy MeOut of StockAlbert Jack Russell $30.00 USD            (1),/us/albert-jack-russell-alb3jr/,https://www.jellycat.com/images/products/medium/ALB3JR.jpg,2024-03-01 21:55:48
70,d39e8724-536d-411c-b6e4-193e5a9d6389,Birdling Hummingbird,17.0,One Size  - 1700Buy MeOut of StockBirdling Hummingbird $17.00 USD            (3),/us/birdling-hummingbird-bir6hum/,https://www.jellycat.com/images/products/medium/BIR6HUM.jpg,2024-03-01 21:55:48
71,0f40b3f0-af4f-4539-a45f-932e3878cc39,Bartholomew Bear Bedtime,30.0,Medium  - 127Buy MeOut of StockBest SellerBartholomew Bear Bedtime $30.00 USD            (25),/us/bartholomew-bear-bedtime-barm3bed/,https://www.jellycat.com/images/products/medium/BARM3BED.jpg,2024-03-01 21:55:48
72,3db741c8-3a61-437d-864f-485c89304c10,Bashful Christmas Bunny,27.5,Medium  - 373Buy MeOut of StockBest SellerBashful Christmas Bunny $27.50 USD            (13),/us/bashful-christmas-bunny-bas3chris/,https://www.jellycat.com/images/products/medium/BAS3CHRIS.jpg,2024-03-01 21:55:48
73,dd8e30bc-21c4-4d60-a5aa-4e77d5625b0d,Bashful Luxe Bunny Luna,35.0,Huge Medium Buy MeOut of StockBest SellerBashful Luxe Bunny Luna $35.00 USD            (9),/us/bashful-luxe-bunny-luna-bas3lun/,https://www.jellycat.com/images/products/medium/BAS3LUN.jpg,2024-03-01 21:55:48
74,e0968ed9-b4e5-49d0-bbd7-edd29aab81ab,Bashful Christmas Bunny Decoration,15.0,Tiny  - 2848Buy MeOut of StockBashful Christmas Bunny Decoration $15.00 USD            (3),/us/bashful-christmas-bunny-decoration-bas6cbor/,https://www.jellycat.com/images/products/medium/BAS6CBOR.jpg,2024-03-01 21:55:48
75,cfe91e85-bfaf-4fd9-b542-af51fe66d089,Merry Mouse Book,15.0,One Size  - 811Buy MeOut of StockMerry Mouse Book $15.00 USD  ,/us/merry-mouse-book-bk4mer/,https://www.jellycat.com/images/products/medium/BK4MER.jpg,2024-03-01 21:55:48
76,4cc727f2-1f2a-4dd3-b040-a4a1245d44e7,Otto’s Snowy Christmas Book,15.0,One Size  - 2155Buy MeOut of StockOtto’s Snowy Christmas Book $15.00 USD  ,/us/ottos-snowy-christmas-book-bk4osc/,https://www.jellycat.com/images/products/medium/BK4OSC.jpg,2024-03-01 21:55:48
77,a660c730-9ddf-4c71-b36a-a56d9863a38b,The Playful Polar Bears Book,15.0,One Size  - 1385Buy MeOut of StockThe Playful Polar Bears Book $15.00 USD  ,/us/the-playful-polar-bears-book-bk4ppb/,https://www.jellycat.com/images/products/medium/BK4PPB.jpg,2024-03-01 21:55:48
78,8f450ab3-b158-4023-a16f-6a6db6f7a14a,Mitzi Reindeer’s Dream Book,15.0,One Size  - 576Buy MeOut of StockMitzi Reindeer’s Dream Book $15.00 USD  ,/us/mitzi-reindeers-dream-book-bk4rd/,https://www.jellycat.com/images/products/medium/BK4RD.jpg,2024-03-01 21:55:48
79,f4d3e37b-dc31-48cf-849c-71da1903d3e5,Festive Folly Penguin,12.5,One Size  - 2246Buy MeOut of StockFestive Folly Penguin $12.50 USD  ,/us/festive-folly-penguin-ffh6pen/,https://www.jellycat.com/images/products/medium/FFH6PEN.jpg,2024-03-01 21:55:48
80,5787333c-296a-48f0-af8c-4b90316ea38f,Sofia Reindeer,60.0,One Size  - 220Buy MeOut of StockSofia Reindeer $60.00 USD            (1),/us/sofia-reindeer-glam3r/,https://www.jellycat.com/images/products/medium/GLAM3R.jpg,2024-03-01 21:55:48
81,b3484419-d3d9-4fc2-8472-19bb350a4cde,Christmas Grizzo,37.5,One Size  - 614Buy MeOut of StockBest SellerChristmas Grizzo $37.50 USD            (9),/us/christmas-grizzo-griz3cg/,https://www.jellycat.com/images/products/medium/GRIZ3CG.jpg,2024-03-01 21:55:48
82,d579cc9e-db7a-48be-b091-2d7c6c261ac1,Maurice Macaroni Penguin,32.5,One Size  - 5181Buy MeOut of StockBest SellerMaurice Macaroni Penguin $32.50 USD            (12),/us/maurice-macaroni-penguin-mau3mac/,https://www.jellycat.com/images/products/medium/MAU3MAC.jpg,2024-03-01 21:55:48
83,026fc7b9-2359-4662-b1ce-c5664ed9a8f0,Merry Mouse,27.5,One Size  - 1538Buy MeOut of StockMerry Mouse $27.50 USD            (3),/us/merry-mouse-mer3m/,https://www.jellycat.com/images/products/medium/MER3M.jpg,2024-03-01 21:55:48
84,46d774b3-5d17-40da-bc9a-175f2e6c61c8,Merry Mouse Present,27.5,One Size  - 224Buy MeOut of StockMerry Mouse Present $27.50 USD            (1),/us/merry-mouse-present-mer3p/,https://www.jellycat.com/images/products/medium/MER3P.jpg,2024-03-01 21:55:48
85,ed93ca52-73ec-4915-a1e2-a6b72b333083,Merry Mouse Skiing,37.5,One Size  - 133Buy MeOut of StockMerry Mouse Skiing $37.50 USD  ,/us/merry-mouse-skiing-mer3s/,https://www.jellycat.com/images/products/medium/MER3S.jpg,2024-03-01 21:55:48
86,267aab33-36f0-4677-b176-353e9ad1cce3,Winter Warmer Otto Sausage Dog,32.5,One Size  - 1408Buy MeOut of StockBest SellerWinter Warmer Otto Sausage Dog $32.50 USD            (3),/us/winter-warmer-otto-sausage-dog-ot3fsd/,https://www.jellycat.com/images/products/medium/OT3FSD.jpg,2024-03-01 21:55:48
87,18a4cbf9-e53b-46b7-a541-48c4d1aaff82,Personalised Bashful Luxe Bunny Luna Huge,91.0,Huge  - 885Buy MeOut of StockPersonalisedPersonalised Bashful Luxe Bunny Luna Huge $91.00 USD  ,/us/personalised-bashful-luxe-bunny-luna-huge-persbah2lun/,https://www.jellycat.com/images/products/medium/PERSBAH2LUN.jpg,2024-03-01 21:55:48
88,11f76a62-e185-463c-a47b-98cdf0598e73,Personalised Bashful Luxe Bunny Luna Medium,41.0,Medium  - 3977Buy MeOut of StockPersonalisedPersonalised Bashful Luxe Bunny Luna Medium $41.00 USD  ,/us/personalised-bashful-luxe-bunny-luna-medium-persbas3lun/,https://www.jellycat.com/images/products/medium/PERSBAS3LUN.jpg,2024-03-01 21:55:48
89,44c6e796-02f2-457e-94cf-261d0e8143e8,Winter Warmer Pippa Black Labrador,32.5,One Size  - 2552Buy MeOut of StockWinter Warmer Pippa Black Labrador $32.50 USD            (1),/us/winter-warmer-pippa-black-labrador-pip3fbl/,https://www.jellycat.com/images/products/medium/PIP3FBL.jpg,2024-03-01 21:55:48
90,987dbb58-3097-4673-a1cf-d7f5f81544f6,Santa Ricky Rain Frog,35.0,One Size  - 3005Buy MeOut of StockBest SellerSanta Ricky Rain Frog $35.00 USD            (15),/us/santa-ricky-rain-frog-rr3fs/,https://www.jellycat.com/images/products/medium/RR3FS.jpg,2024-03-01 21:55:48
