jellycatid,jellycatname,category,link,imagelink,datecreated
75bf1202-a791-4f55-9e8a-87514bba3f16,Dainty Dessert Bunny Macaron,Amuseables/Food & Drink,/us/dainty-dessert-bunny-macaron-dd3bm/,https://www.jellycat.com/images/products/medium/DD3BM.jpg,2024-01-08 19:11:49
24a5a6ef-e4aa-4151-bcd4-acdf84133cbf,Lottie Bunny Fairy,Collections/Dressed Toys,/us/lottie-bunny-fairy-lot3fb/,https://www.jellycat.com/images/products/medium/LOT3FB.jpg,2024-01-08 19:11:49
01de10b4-0e78-4371-ad21-3ea05a3cbaf6,Messenger Bunny,Collections/Pocket Pals,/us/messenger-bunny-mes6b/,https://www.jellycat.com/images/products/medium/MES6B.jpg,2024-01-08 19:11:49
2410def2-5baf-4dba-93ce-ce1dbf634b41,Smudge Rabbit Big,Collections/Super Softies,/us/smudge-rabbit-big-smg2rb/,https://www.jellycat.com/images/products/medium/SMG2RB.jpg,2024-01-08 19:11:49
37d5c89a-e7e0-423b-8f1e-79d78f111699,Amore Corgi,Collections/Super Softies,/us/amore-corgi-am2cor/,https://www.jellycat.com/images/products/medium/AM2COR.jpg,2024-01-08 19:11:49
bce1262a-4356-42f4-87df-12c3cb1a1b64,Bartholomew Bear Pumpkin,Collections/Super Softies,/us/bartholomew-bear-pumpkin-barl2pum/,https://www.jellycat.com/images/products/medium/BARL2PUM.jpg,2024-01-08 19:11:49
125e91e6-57ac-4480-9b22-19264654b7a6,Bashful Pegasus,Collections/Bashfuls,/us/bashful-pegasus-bas3peg/,https://www.jellycat.com/images/products/medium/BAS3PEG.jpg,2024-01-08 19:11:49
53ee60f9-b902-4f3c-8def-5d5bfd21b7ed,If I Were an Owl Board Book,Books/If I Were Books,/us/if-i-were-an-owl-board-book-bb444owln/,https://www.jellycat.com/images/products/medium/BB444OWLN.jpg,2024-01-08 19:11:49
9cf60853-d1a2-4bae-8d44-951e832d22c4,Betty Corgi Bag Charm,Bags/Bag Charms,/us/betty-corgi-bag-charm-bet4bc/,https://www.jellycat.com/images/products/medium/BET4BC.jpg,2024-01-08 19:11:49
0475ce66-2680-4535-a17a-fe7aa40d0cf7,Rory Le Courageux Petit Lion Livre (The Very Brave Lion),Books/Story Books,/us/rory-le-courageux-petit-lion-livre-the-very-brave-lion-bk4blf/,https://www.jellycat.com/images/products/medium/BK4BLF.jpg,2024-01-08 19:11:49
916bda2f-9cfb-4e33-bced-e1f03321877a,Lapin Timide Et Ses Petites Aventures Livre (Little Me),Books/Story Books,/us/lapin-timide-et-ses-petites-aventures-livre-little-me-bk4lmf/,https://www.jellycat.com/images/products/medium/BK4LMF.jpg,2024-01-08 19:11:49
9187637d-a62e-40bf-9c17-6a0873c98045,Merry Mouse Skiing,Collections/Christmas,/us/merry-mouse-skiing-mer3s/,https://www.jellycat.com/images/products/medium/MER3S.jpg,2024-01-08 19:11:49
f8db85cd-c891-42cf-8d5c-87eba2e5328c,Lapin Timide Veille Sur Tes Nuits Livre (The Magic Bunny),Books/Story Books,/us/lapin-timide-veille-sur-tes-nuits-livre-the-magic-bunny-bk4mbf/,https://www.jellycat.com/images/products/medium/BK4MBF.jpg,2024-01-08 19:11:49
7ce8e6e1-0fce-40fc-8baa-4212070e6fe7,Lapin Timide Veut Grandir Livre (When I Am Big),Books/Story Books,/us/lapin-timide-veut-grandir-livre-when-i-am-big-bk4wibf/,https://www.jellycat.com/images/products/medium/BK4WIBF.jpg,2024-01-08 19:11:49
0d9f78fc-f3c6-4731-b3ad-4411859a17f6,Bodacious Beak Parrot,Collections/Colourful & Quirky,/us/bodacious-beak-parrot-bod3bp/,https://www.jellycat.com/images/products/medium/BOD3BP.jpg,2024-01-08 19:11:49
bfcc9b5f-bbbc-4bee-bb32-32f9452e36ed,Bodacious Beak Toucan,Collections/Colourful & Quirky,/us/bodacious-beak-toucan-bod3bt/,https://www.jellycat.com/images/products/medium/BOD3BT.jpg,2024-01-08 19:11:49
00268971-702b-45de-9a3a-8a2a2a9a2947,Bryno Dino,Collections/Colourful & Quirky,/us/bryno-dino-bry3d/,https://www.jellycat.com/images/products/medium/BRY3D.jpg,2024-01-08 19:11:49
19e084fd-3b7e-4c8c-8feb-9dfb63e437c6,Coquette Cutie Bunny,Collections/Dressed Toys,/us/coquette-cutie-bunny-cc3b/,https://www.jellycat.com/images/products/medium/CC3B.jpg,2024-01-08 19:11:49
b587667c-11ce-4b69-a6f3-b3d2e4cc44ee,Comfy Coat Bunny,Collections/Dressed Toys,/us/comfy-coat-bunny-com3cb/,https://www.jellycat.com/images/products/medium/COM3CB.jpg,2024-01-08 19:11:49
d363f1e9-538e-4ab1-adf7-669d5fbb2c72,Comfy Coat Mouse,Collections/Dressed Toys,/us/comfy-coat-mouse-com3cm/,https://www.jellycat.com/images/products/medium/COM3CM.jpg,2024-01-08 19:11:49
86fa069e-160e-40fb-9c11-15d8cacd9dd9,Cuddlebud Bernard Bunny,Collections/Little Legs,/us/cuddlebud-bernard-bunny-cud3b/,https://www.jellycat.com/images/products/medium/CUD3B.jpg,2024-01-08 19:11:49
84c5a97c-2c85-41b6-8a06-7fd540771554,Cuddlebud Darcy Dormouse,Collections/Little Legs,/us/cuddlebud-darcy-dormouse-cud3d/,https://www.jellycat.com/images/products/medium/CUD3D.jpg,2024-01-08 19:11:49
6cbe7e6a-7358-43b0-8561-0529892c9c8c,Cuddlebud Morgan Mole,Collections/Little Legs,/us/cuddlebud-morgan-mole-cud3m/,https://www.jellycat.com/images/products/medium/CUD3M.jpg,2024-01-08 19:11:49
1212f023-e660-4902-b6b8-fc29bf5f402d,Spooky Greta Gremlin,Collections/Colourful & Quirky,/us/spooky-greta-gremlin-gret3sg/,https://www.jellycat.com/images/products/medium/GRET3SG.jpg,2024-01-08 19:11:49
c7f35efd-de92-4dfe-a5d2-ce458ed1e406,Harvey Bear,Collections/Super Softies,/us/harvey-bear-hav1b/,https://www.jellycat.com/images/products/medium/HAV1B.jpg,2024-01-08 19:11:49
9265a488-a85a-4943-9174-d746ecd4fb09,Huddles Grey Elephant,Collections/Super Softies,/us/huddles-grey-elephant-hud2eg/,https://www.jellycat.com/images/products/medium/HUD2EG.jpg,2024-01-08 19:11:49
6eef333b-aec8-47f1-b83d-59ea837caa5c,Isadora Unicorn,Collections/Super Softies,/us/isadora-unicorn-isa3u/,https://www.jellycat.com/images/products/medium/ISA3U.jpg,2024-01-08 19:11:49
0cbadbb1-d17c-4589-93d9-e14585e9dfc7,Little Dragon,Collections/Little Legs,/us/little-dragon-l3dg/,https://www.jellycat.com/images/products/medium/L3DG.jpg,2024-01-08 19:11:49
d5b07e8c-7dee-47e4-b0dc-52a804b1487f,Lois Lionfish,Collections/Sea Life,/us/lois-lionfish-lio3lf/,https://www.jellycat.com/images/products/medium/LIO3LF.jpg,2024-01-08 19:11:49
01ea3570-daa5-40de-90e4-d5ad95af632e,Napping Nipper Westie,Collections/Little Legs,/us/napping-nipper-westie-nap3nw/,https://www.jellycat.com/images/products/medium/NAP3NW.jpg,2024-01-08 19:11:49
92e75182-b8f8-41b3-aaa9-1c5cfd030655,Otto Sausage Dog Bag Charm,Bags/Bag Charms,/us/otto-sausage-dog-bag-charm-ot4bcsd/,https://www.jellycat.com/images/products/medium/OT4BCSD.jpg,2024-01-08 19:11:49
134a1eeb-8a95-47ef-8955-3b5066a50620,Ricky Rain Frog Bag,Bags/Bags,/us/ricky-rain-frog-bag-rr4bf/,https://www.jellycat.com/images/products/medium/RR4BF.jpg,2024-01-08 19:11:49
7564c4f7-94ca-4de3-be48-be20bf114370,Stellan Sabre Tooth Tiger,Collections/Big Toys,/us/stellan-sabre-tooth-tiger-s2sab/,https://www.jellycat.com/images/products/medium/S2SAB.jpg,2024-01-08 19:11:49
277b1801-b018-4e53-8ff8-c3019e785eaa,Sweater French Bulldog Purple,Collections/Dressed Toys,/us/sweater-french-bulldog-purple-s3fdp/,https://www.jellycat.com/images/products/medium/S3FDP.jpg,2024-01-08 19:11:49
1dc0df1c-eef7-4807-b20c-89cefad25756,Bashful Snow Tiger Soother,Collections/Bashfuls,/us/bashful-snow-tiger-soother-so4st/,https://www.jellycat.com/images/products/medium/SO4ST.jpg,2024-01-08 19:11:49
b6a45500-df8c-436a-9df2-8949e1603c28,Spindleshanks Spider,Collections/Sea Life,/us/spindleshanks-spider-spin6s/,https://www.jellycat.com/images/products/medium/SPIN6S.jpg,2024-01-08 19:11:49
ab172034-5347-4eb3-a3b0-481e06e87d74,Stanley Stick Insect,Collections/Colourful & Quirky,/us/stanley-stick-insect-stan3s/,https://www.jellycat.com/images/products/medium/STAN3S.jpg,2024-01-08 19:11:49
58188e20-9743-44ea-8cc7-862f9851ab6d,Viggo Mammoth,Collections/Big Toys,/us/viggo-mammoth-v2mam/,https://www.jellycat.com/images/products/medium/V2MAM.jpg,2024-01-08 19:11:49
d0102678-f2c7-4ae8-bb3b-f16e6edb9b58,Maya Octopus,Collections/Sea Life,/us/maya-octopus-a2oc/,https://www.jellycat.com/images/products/medium/A2OC.jpg,2024-01-08 19:11:49
de41286c-b4bc-417a-b9cb-f05414167fe1,Albert Jack Russell,Collections/Super Softies,/us/albert-jack-russell-alb3jr/,https://www.jellycat.com/images/products/medium/ALB3JR.jpg,2024-01-08 19:11:49
882d3427-693d-4fca-ae4d-9df3eae1385d,Birdling Hummingbird,Collections/Pocket Pals,/us/birdling-hummingbird-bir6hum/,https://www.jellycat.com/images/products/medium/BIR6HUM.jpg,2024-01-08 19:11:49
8bb4e0b4-f001-4d04-b207-0586dc7659ee,Bashful Christmas Bunny,Collections/Christmas,/us/bashful-christmas-bunny-bas3chris/,https://www.jellycat.com/images/products/medium/BAS3CHRIS.jpg,2024-01-08 19:11:49
75387512-83cf-46ac-b504-4c00656338df,Bashful Luxe Bunny Luna,Collections/Christmas,/us/bashful-luxe-bunny-luna-bas3lun/,https://www.jellycat.com/images/products/medium/BAS3LUN.jpg,2024-01-08 19:11:49
89e13bb9-a7ea-4719-a0e1-4bbcc584b591,Bashful Christmas Bunny Decoration,Collections/Christmas,/us/bashful-christmas-bunny-decoration-bas6cbor/,https://www.jellycat.com/images/products/medium/BAS6CBOR.jpg,2024-01-08 19:11:49
29dd3de2-9bd3-443e-8e63-4c45f9e6687d,Merry Mouse Book,Collections/Christmas,/us/merry-mouse-book-bk4mer/,https://www.jellycat.com/images/products/medium/BK4MER.jpg,2024-01-08 19:11:49
935eb975-32b8-4ca3-9c2d-f05af759c5eb,Otto’s Snowy Christmas Book,Books/Story Books,/us/ottos-snowy-christmas-book-bk4osc/,https://www.jellycat.com/images/products/medium/BK4OSC.jpg,2024-01-08 19:11:49
66bdad56-f4ba-46d1-a3cf-804db6ea337c,The Playful Polar Bears Book,Books/Story Books,/us/the-playful-polar-bears-book-bk4ppb/,https://www.jellycat.com/images/products/medium/BK4PPB.jpg,2024-01-08 19:11:49
aaec8a14-6c5d-4958-ba3c-287e8f1ac7de,Mitzi Reindeer’s Dream Book,Books/Story Books,/us/mitzi-reindeers-dream-book-bk4rd/,https://www.jellycat.com/images/products/medium/BK4RD.jpg,2024-01-08 19:11:49
edcfb629-c635-4a14-8fbb-e7bf78c49e8a,Festive Folly Penguin,Collections/Christmas,/us/festive-folly-penguin-ffh6pen/,https://www.jellycat.com/images/products/medium/FFH6PEN.jpg,2024-01-08 19:11:49
b3e07beb-6784-4cc1-bc17-4299f30a095d,Sofia Reindeer,Collections/Christmas,/us/sofia-reindeer-glam3r/,https://www.jellycat.com/images/products/medium/GLAM3R.jpg,2024-01-08 19:11:49
318a9751-fec6-4770-9106-2deb618cd00b,Christmas Grizzo,Collections/Christmas,/us/christmas-grizzo-griz3cg/,https://www.jellycat.com/images/products/medium/GRIZ3CG.jpg,2024-01-08 19:11:49
0aa80360-712e-432c-9e91-e594a737c6fc,Maurice Macaroni Penguin,Collections/Christmas,/us/maurice-macaroni-penguin-mau3mac/,https://www.jellycat.com/images/products/medium/MAU3MAC.jpg,2024-01-08 19:11:49
b6c5b7d5-4c46-4dd5-9fc6-75248bae19c7,Merry Mouse,Collections/Christmas,/us/merry-mouse-mer3m/,https://www.jellycat.com/images/products/medium/MER3M.jpg,2024-01-08 19:11:49
be8062d0-ab91-4074-8d0a-ebcf8a98eb82,Merry Mouse Present,Collections/Christmas,/us/merry-mouse-present-mer3p/,https://www.jellycat.com/images/products/medium/MER3P.jpg,2024-01-08 19:11:49
beee754d-b914-42e3-a3fc-dc266c6cfc7a,Winter Warmer Otto Sausage Dog,Collections/Christmas,/us/winter-warmer-otto-sausage-dog-ot3fsd/,https://www.jellycat.com/images/products/medium/OT3FSD.jpg,2024-01-08 19:11:49
15da1a12-5bff-44fd-9abb-ebf8a3b30c49,Personalised Bashful Luxe Bunny Luna Huge,Collections/Christmas,/us/personalised-bashful-luxe-bunny-luna-huge-persbah2lun/,https://www.jellycat.com/images/products/medium/PERSBAH2LUN.jpg,2024-01-08 19:11:49
53de4956-5c49-4772-aac5-f44bd85cb659,Personalised Bashful Luxe Bunny Luna Medium,Collections/Christmas,/us/personalised-bashful-luxe-bunny-luna-medium-persbas3lun/,https://www.jellycat.com/images/products/medium/PERSBAS3LUN.jpg,2024-01-08 19:11:49
57a5ef58-1963-4f20-9cc7-352b4d3fc534,Winter Warmer Pippa Black Labrador,Collections/Christmas,/us/winter-warmer-pippa-black-labrador-pip3fbl/,https://www.jellycat.com/images/products/medium/PIP3FBL.jpg,2024-01-08 19:11:49
89306b4e-f6e7-4c37-afb8-62b1f21c1905,Santa Ricky Rain Frog,Collections/Christmas,/us/santa-ricky-rain-frog-rr3fs/,https://www.jellycat.com/images/products/medium/RR3FS.jpg,2024-01-08 19:11:49
8774d081-7327-45af-8722-8974de7400d4,Otto's Snowy Christmas Book & Winter Warmer Otto Sausage Dog,Gift Ideas/Book & Toy Gifts,/us/ottos-snowy-christmas-book-winter-warmer-otto-sausage-dog-setbk4osc/,https://www.jellycat.com/images/products/medium/SETBK4OSC.jpg,2024-01-08 19:11:49
8d4ad49d-0865-4a27-9cdd-d946fa4e1052,Amuseabean Bunny,Collections/Pocket Pals,/us/amuseabean-bunny-ad3b/,https://www.jellycat.com/images/products/medium/AD3B.jpg,2024-01-08 19:11:49
0b980144-be49-4f5e-bd1d-ddeeabc53755,Amuseabean Highland Cow,Collections/Pocket Pals,/us/amuseabean-highland-cow-ad3hc/,https://www.jellycat.com/images/products/medium/AD3HC.jpg,2024-01-08 19:11:49
15c04879-3381-48a7-b7e8-ce9111cb1de0,Amuseabean Ram,Collections/Pocket Pals,/us/amuseabean-ram-ad3r/,https://www.jellycat.com/images/products/medium/AD3R.jpg,2024-01-08 19:11:49
ea403ee6-2356-4016-86f7-38bebba3b9b4,Bartholomew Bear Bag Charm,Bags/Bag Charms,/us/bartholomew-bear-bag-charm-bar4bc/,https://www.jellycat.com/images/products/medium/BAR4BC.jpg,2024-01-08 19:11:49
96bba7f7-7f42-4e4c-9cc4-92a5800b896e,Bashful Luxe Bunny Rosa,Collections/Bashful Bunnies,/us/bashful-luxe-bunny-rosa-bas3ros/,https://www.jellycat.com/images/products/medium/BAS3ROS.jpg,2024-01-08 19:11:49
325ed17e-75a5-4d9b-9c50-da504f2322e9,Bashful Luxe Bunny Willow,Collections/Bashful Bunnies,/us/bashful-luxe-bunny-willow-bas3wil/,https://www.jellycat.com/images/products/medium/BAS3WIL.jpg,2024-01-08 19:11:49
c0734a59-3b0a-4322-96d4-b12eef9e663c,Birdling Goldfinch,Collections/Pocket Pals,/us/birdling-goldfinch-bir6g/,https://www.jellycat.com/images/products/medium/BIR6G.jpg,2024-01-08 19:11:49
f8811cde-8b66-488b-9cda-b964a3be6a0e,Birdling Swallow,Collections/Pocket Pals,/us/birdling-swallow-bir6s/,https://www.jellycat.com/images/products/medium/BIR6S.jpg,2024-01-08 19:11:49
93b714f2-dc4c-45b7-8d2f-af15a354ee68,Blowzy Belle Sheep,Collections/Long Legs,/us/blowzy-belle-sheep-blo3bs/,https://www.jellycat.com/images/products/medium/BLO3BS.jpg,2024-01-08 19:11:49
ae18768c-472d-4160-8870-fc70d2cb2000,Fou Fou Ostrich,Collections/Colourful & Quirky,/us/fou-fou-ostrich-fou3o/,https://www.jellycat.com/images/products/medium/FOU3O.jpg,2024-01-08 19:11:49
666d95e0-4448-499c-a77f-ca0a083b7795,Fou Fou Peacock,Collections/Colourful & Quirky,/us/fou-fou-peacock-fou3p/,https://www.jellycat.com/images/products/medium/FOU3P.jpg,2024-01-08 19:11:49
e12ef97e-fd2a-4dfb-bda7-f6919b97255f,Fuzzkin Monkey,Collections/Super Softies,/us/fuzzkin-monkey-fuz3m/,https://www.jellycat.com/images/products/medium/FUZ3M.jpg,2024-01-08 19:11:49
b7a3e794-9d46-4c77-a892-22e45c8ffb29,Ginny Goat,Collections/Colourful & Quirky,/us/ginny-goat-gin3g/,https://www.jellycat.com/images/products/medium/GIN3G.jpg,2024-01-08 19:11:49
eef07030-d06e-4958-b289-91d3b437bd8a,Gracie Grouper Fish,Collections/Colourful & Quirky,/us/gracie-grouper-fish-gra3g/,https://www.jellycat.com/images/products/medium/GRA3G.jpg,2024-01-08 19:11:49
94954fff-0176-4c2c-a792-dfc2f2e617fc,Hector Fox Terrier,Collections/Super Softies,/us/hector-fox-terrier-he3ft/,https://www.jellycat.com/images/products/medium/HE3FT.jpg,2024-01-08 19:11:49
d6ebd1df-9bd7-4e52-9f13-f51c46240afe,Jinx Monster,Collections/Colourful & Quirky,/us/jinx-monster-jnx2m/,https://www.jellycat.com/images/products/medium/JNX2M.jpg,2024-01-08 19:11:49
79f47aa0-1b0b-44d3-813b-6c0d0cb52a6c,Jollipop Cat,Collections/Dressed Toys,/us/jollipop-cat-jol3c/,https://www.jellycat.com/images/products/medium/JOL3C.jpg,2024-01-08 19:11:49
7a668322-e695-4d93-bbd7-c4e39b7b074c,Jollipop Puppy,Collections/Dressed Toys,/us/jollipop-puppy-jol3pu/,https://www.jellycat.com/images/products/medium/JOL3PU.jpg,2024-01-08 19:11:49
1bb19243-3cdd-4f06-a244-3be4abf7db56,Lavender Dragon,Collections/Beautifully Scrumptious,/us/lavender-dragon-lav2dd/,https://www.jellycat.com/images/products/medium/LAV2DD.jpg,2024-01-08 19:11:49
97b98900-5db5-4cca-a3ff-75818d54a464,Lila Ballerina Bunny,Collections/Dressed Toys,/us/lila-ballerina-bunny-lil3bb/,https://www.jellycat.com/images/products/medium/LIL3BB.jpg,2024-01-08 19:11:49
a51bd1a4-022f-410f-9bf8-fa3ae7e07399,Madison Monkey,Collections/Dressed Toys,/us/madison-monkey-mad3m/,https://www.jellycat.com/images/products/medium/MAD3M.jpg,2024-01-08 19:11:49
5e288c72-76c4-44fe-9d33-9c7fb078310d,Ollivander the Orca,Collections/Sea Life,/us/ollivander-the-orca-oll1orc/,https://www.jellycat.com/images/products/medium/OLL1ORC.jpg,2024-01-08 19:11:49
8e5a8936-4e3d-4a2d-a89e-0ff60ea67377,Oswald Orangutan,Collections/Colourful & Quirky,/us/oswald-orangutan-osw1o/,https://www.jellycat.com/images/products/medium/OSW1O.jpg,2024-01-08 19:11:49
2271868d-e8ef-4726-9c40-ace053e2133d,Personalised Bashful Luxe Bunny Willow Huge,Collections/Bashful Bunnies,/us/personalised-bashful-luxe-bunny-willow-huge-persbah2wil/,https://www.jellycat.com/images/products/medium/PERSBAH2WIL.jpg,2024-01-08 19:11:49
075e3cc1-d861-4c18-87db-2e559b62244d,Personalised Bashful Luxe Bunny Rosa Medium,Collections/Bashful Bunnies,/us/personalised-bashful-luxe-bunny-rosa-medium-persbas3ros/,https://www.jellycat.com/images/products/medium/PERSBAS3ROS.jpg,2024-01-08 19:11:49
ad23d150-52a4-4d31-8715-9865879e046a,Personalised Bashful Luxe Bunny Willow Medium,Collections/Bashful Bunnies,/us/personalised-bashful-luxe-bunny-willow-medium-persbas3wil/,https://www.jellycat.com/images/products/medium/PERSBAS3WIL.jpg,2024-01-08 19:11:49
3ac44a97-d3f6-4d64-9b13-6d94b64420da,Personalised Lavender Dragon Huge,Collections/Beautifully Scrumptious,/us/personalised-lavender-dragon-huge-perslav1dd/,https://www.jellycat.com/images/products/medium/PERSLAV1DD.jpg,2024-01-08 19:11:49
fe5374b5-8e57-4fd0-8a07-119285f94f6f,Pippa Black Labrador,Collections/Super Softies,/us/pippa-black-labrador-pip3bl/,https://www.jellycat.com/images/products/medium/PIP3BL.jpg,2024-01-08 19:11:49
27533d52-4aa3-41d5-aeab-a70b75594622,Quaxy Elephant,Collections/Long Legs,/us/quaxy-elephant-quax3e/,https://www.jellycat.com/images/products/medium/QUAX3E.jpg,2024-01-08 19:11:49
ff20a3e9-1ba7-481e-bdb8-7ff0734f2737,Quaxy Pig,Collections/Long Legs,/us/quaxy-pig-quax3p/,https://www.jellycat.com/images/products/medium/QUAX3P.jpg,2024-01-08 19:11:49
